time,temperature,radiation,SOLAR,CARBON_INTENSITY
2024-06-23 19:00:00,22.7,167.0,408.0,157.5
2024-06-23 20:00:00,22.3,97.0,11.5,158.5
2024-06-23 21:00:00,20.8,34.0,0.0,156.0
2024-06-23 22:00:00,19.3,1.0,0.0,124.5
2024-06-23 23:00:00,18.2,0.0,0.0,110.5
2024-06-24 00:00:00,17.6,0.0,0.0,109.0
2024-06-24 01:00:00,16.9,0.0,0.0,109.0
2024-06-24 02:00:00,15.5,0.0,0.0,111.0
2024-06-24 03:00:00,15.0,0.0,0.0,113.5
2024-06-24 04:00:00,14.5,0.0,219.5,119.5
2024-06-24 05:00:00,14.1,0.0,1141.0,141.5
2024-06-24 06:00:00,15.2,43.0,2580.5,141.0
2024-06-24 07:00:00,16.8,154.0,4426.5,134.0
2024-06-24 08:00:00,18.6,296.0,6057.0,127.5
2024-06-24 09:00:00,20.3,447.0,6864.0,122.5
2024-06-24 10:00:00,21.8,554.0,7463.5,120.0
2024-06-24 11:00:00,22.9,607.0,7872.0,117.5
2024-06-24 12:00:00,23.9,615.0,7916.5,113.0
2024-06-24 13:00:00,24.9,638.0,7286.0,112.5
2024-06-24 14:00:00,25.3,553.0,6598.0,116.5
2024-06-24 15:00:00,26.0,663.0,5277.0,129.0
2024-06-24 16:00:00,26.3,668.0,3896.0,150.0
2024-06-24 17:00:00,26.4,497.0,2399.5,164.0
2024-06-24 18:00:00,26.3,374.0,1156.5,181.0
2024-06-24 19:00:00,24.7,271.0,342.5,187.0
2024-06-24 20:00:00,22.6,155.0,9.0,184.0
2024-06-24 21:00:00,21.0,53.0,0.0,162.5
2024-06-24 22:00:00,19.1,1.0,0.0,146.0
2024-06-24 23:00:00,17.5,0.0,0.0,138.5
2024-06-25 00:00:00,16.4,0.0,0.0,137.0
2024-06-25 01:00:00,15.3,0.0,0.0,137.0
2024-06-25 02:00:00,14.3,0.0,0.0,140.5
2024-06-25 03:00:00,13.6,0.0,0.0,150.0
2024-06-25 04:00:00,13.0,0.0,205.0,170.5
2024-06-25 05:00:00,13.2,0.0,1158.5,176.5
2024-06-25 06:00:00,14.5,46.0,2651.0,163.5
2024-06-25 07:00:00,16.6,162.0,4516.0,155.5
2024-06-25 08:00:00,18.6,309.0,6578.5,146.5
2024-06-25 09:00:00,20.5,461.0,8460.5,140.5
2024-06-25 10:00:00,22.2,604.0,9583.0,133.0
2024-06-25 11:00:00,23.7,724.0,9811.0,127.0
2024-06-25 12:00:00,24.9,810.0,9802.5,127.5
2024-06-25 13:00:00,25.9,816.0,9263.0,134.0
2024-06-25 14:00:00,27.1,832.0,8143.0,139.5
2024-06-25 15:00:00,27.6,748.0,6492.0,152.0
2024-06-25 16:00:00,27.8,570.0,4618.0,167.5
2024-06-25 17:00:00,28.0,454.0,2970.0,178.0
2024-06-25 18:00:00,27.8,386.0,1477.0,181.0
2024-06-25 19:00:00,25.5,322.0,376.0,186.0
2024-06-25 20:00:00,23.7,170.0,6.0,190.0
2024-06-25 21:00:00,21.9,50.0,0.0,183.5
2024-06-25 22:00:00,19.8,1.0,0.0,171.5
2024-06-25 23:00:00,18.6,0.0,0.0,164.5
2024-06-26 00:00:00,17.4,0.0,0.0,166.5
2024-06-26 01:00:00,16.5,0.0,0.0,166.0
2024-06-26 02:00:00,15.6,0.0,0.0,166.5
2024-06-26 03:00:00,15.1,0.0,0.0,167.0
2024-06-26 04:00:00,14.7,0.0,177.5,169.0
2024-06-26 05:00:00,14.4,0.0,1026.0,172.5
2024-06-26 06:00:00,15.4,45.0,2419.5,170.0
2024-06-26 07:00:00,17.1,161.0,4382.0,160.5
2024-06-26 08:00:00,18.9,308.0,6540.5,145.5
2024-06-26 09:00:00,20.8,462.0,8470.0,134.0
2024-06-26 10:00:00,22.6,604.0,9801.5,118.0
2024-06-26 11:00:00,24.2,722.0,10540.0,107.5
2024-06-26 12:00:00,25.5,807.0,10232.5,102.0
2024-06-26 13:00:00,26.8,852.0,9769.0,103.0
2024-06-26 14:00:00,26.9,702.0,8455.5,111.0
2024-06-26 15:00:00,27.0,476.0,6855.0,126.5
2024-06-26 16:00:00,26.9,401.0,4964.0,153.5
2024-06-26 17:00:00,27.7,551.0,3004.5,177.5
2024-06-26 18:00:00,28.0,451.0,1330.0,191.5
2024-06-26 19:00:00,27.6,291.0,302.0,202.5
2024-06-26 20:00:00,25.4,147.0,3.5,198.5
2024-06-26 21:00:00,23.1,52.0,0.0,179.0
2024-06-26 22:00:00,22.1,1.0,0.0,138.5
2024-06-26 23:00:00,20.9,0.0,0.0,109.0
2024-06-27 00:00:00,20.0,0.0,0.0,87.0
2024-06-27 01:00:00,19.2,0.0,0.0,81.5
2024-06-27 02:00:00,18.7,0.0,0.0,83.0
2024-06-27 03:00:00,17.9,0.0,0.0,86.5
2024-06-27 04:00:00,17.0,0.0,224.5,106.0
2024-06-27 05:00:00,16.1,0.0,963.5,113.0
2024-06-27 06:00:00,16.9,36.0,1887.0,101.0
2024-06-27 07:00:00,18.2,108.0,3425.0,86.5
2024-06-27 08:00:00,18.8,222.0,5611.0,66.0
2024-06-27 09:00:00,19.3,275.0,7179.5,58.0
2024-06-27 10:00:00,21.2,574.0,8630.0,49.0
2024-06-27 11:00:00,22.6,753.0,9932.5,43.5
2024-06-27 12:00:00,23.2,603.0,9529.5,40.0
2024-06-27 13:00:00,22.2,531.0,8664.0,47.0
2024-06-27 14:00:00,22.4,693.0,8108.5,44.0
2024-06-27 15:00:00,23.3,737.0,6344.5,45.5
2024-06-27 16:00:00,23.0,630.0,4722.5,56.0
2024-06-27 17:00:00,22.3,590.0,2828.0,66.0
2024-06-27 18:00:00,21.9,425.0,1329.0,76.5
2024-06-27 19:00:00,21.2,293.0,398.5,79.0
2024-06-27 20:00:00,19.2,165.0,7.0,85.5
2024-06-27 21:00:00,17.5,55.0,0.0,77.0
2024-06-27 22:00:00,15.9,2.0,0.0,68.0
2024-06-27 23:00:00,15.1,0.0,0.0,63.5
2024-06-28 00:00:00,14.4,0.0,0.0,64.0
2024-06-28 01:00:00,13.8,0.0,0.0,59.0
2024-06-28 02:00:00,13.2,0.0,0.0,51.5
2024-06-28 03:00:00,12.9,0.0,0.0,54.5
2024-06-28 04:00:00,12.5,0.0,169.5,63.0
2024-06-28 05:00:00,12.1,0.0,1004.0,71.0
2024-06-28 06:00:00,12.7,43.0,2265.0,73.0
2024-06-28 07:00:00,14.1,158.0,3799.5,76.0
2024-06-28 08:00:00,15.4,311.0,4495.0,62.0
2024-06-28 09:00:00,16.8,409.0,5176.5,56.5
2024-06-28 10:00:00,17.9,461.0,5867.0,53.5
2024-06-28 11:00:00,18.9,472.0,6303.0,49.5
2024-06-28 12:00:00,21.5,790.0,6346.0,51.5
2024-06-28 13:00:00,21.7,676.0,6706.5,51.0
2024-06-28 14:00:00,20.1,563.0,6498.0,51.5
2024-06-28 15:00:00,19.6,365.0,5856.0,57.5
2024-06-28 16:00:00,19.9,422.0,4344.0,73.0
2024-06-28 17:00:00,19.9,386.0,3121.0,74.5
2024-06-28 18:00:00,19.8,366.0,1665.0,95.5
2024-06-28 19:00:00,19.7,310.0,448.0,116.5
2024-06-28 20:00:00,19.0,153.0,10.5,124.0
2024-06-28 21:00:00,17.4,50.0,0.0,124.0
2024-06-28 22:00:00,16.3,1.0,0.0,119.5
2024-06-28 23:00:00,15.4,0.0,0.0,111.5
2024-06-29 00:00:00,14.3,0.0,0.0,107.5
2024-06-29 01:00:00,13.1,0.0,0.0,105.0
2024-06-29 02:00:00,12.3,0.0,0.0,104.5
2024-06-29 03:00:00,11.7,0.0,0.0,101.5
2024-06-29 04:00:00,11.0,0.0,206.5,93.5
2024-06-29 05:00:00,10.2,0.0,1111.0,85.5
2024-06-29 06:00:00,11.6,42.0,2474.0,85.0
2024-06-29 07:00:00,12.9,149.0,4041.0,82.0
2024-06-29 08:00:00,14.7,301.0,5622.5,77.5
2024-06-29 09:00:00,16.4,435.0,7227.5,69.5
2024-06-29 10:00:00,18.0,605.0,8446.0,60.0
2024-06-29 11:00:00,19.3,728.0,9219.0,53.0
2024-06-29 12:00:00,20.4,815.0,9359.0,50.5
2024-06-29 13:00:00,21.1,840.0,9034.0,50.5
2024-06-29 14:00:00,22.1,862.0,7575.5,56.0
2024-06-29 15:00:00,22.6,751.0,5703.0,70.5
2024-06-29 16:00:00,22.9,628.0,3886.0,110.0
2024-06-29 17:00:00,22.9,465.0,2485.0,134.5
2024-06-29 18:00:00,22.8,318.0,1232.0,145.0
2024-06-29 19:00:00,22.6,192.0,278.5,148.0
2024-06-29 20:00:00,21.8,123.0,5.0,146.0
2024-06-29 21:00:00,19.6,46.0,0.0,140.0
2024-06-29 22:00:00,18.6,1.0,0.0,113.5
2024-06-29 23:00:00,18.3,0.0,0.0,96.5
2024-06-30 00:00:00,16.9,0.0,0.0,92.0
2024-06-30 01:00:00,16.7,0.0,0.0,90.5
2024-06-30 02:00:00,17.1,0.0,0.0,94.0
2024-06-30 03:00:00,17.2,0.0,0.0,94.5
2024-06-30 04:00:00,17.3,0.0,77.5,91.5
2024-06-30 05:00:00,17.1,0.0,649.5,90.5
2024-06-30 06:00:00,16.9,12.0,1582.5,98.0
2024-06-30 07:00:00,16.8,37.0,2677.0,93.0
2024-06-30 08:00:00,17.3,137.0,3592.5,90.5
2024-06-30 09:00:00,17.0,160.0,4107.0,87.0
2024-06-30 10:00:00,15.5,117.0,4475.5,84.0
2024-06-30 11:00:00,15.6,169.0,5297.5,71.0
2024-06-30 12:00:00,16.0,133.0,5375.5,71.0
2024-06-30 13:00:00,19.0,532.0,5240.0,73.0
2024-06-30 14:00:00,17.5,268.0,5297.0,79.5
2024-06-30 15:00:00,19.2,490.0,4216.0,95.5
2024-06-30 16:00:00,19.9,599.0,2797.0,121.5
2024-06-30 17:00:00,19.3,412.0,1497.0,126.0
2024-06-30 18:00:00,17.8,216.0,827.0,124.5
2024-06-30 19:00:00,17.3,125.0,232.0,142.0
2024-06-30 20:00:00,16.9,75.0,4.0,150.0
2024-06-30 21:00:00,16.6,16.0,0.0,148.0
2024-06-30 22:00:00,16.3,1.0,0.0,126.5
2024-06-30 23:00:00,15.6,0.0,0.0,111.0
2024-07-01 00:00:00,15.0,0.0,0.0,106.0
2024-07-01 01:00:00,14.6,0.0,0.0,108.0
2024-07-01 02:00:00,14.6,0.0,0.0,95.0
2024-07-01 03:00:00,14.2,0.0,0.0,97.0
2024-07-01 04:00:00,13.8,0.0,106.5,103.5
2024-07-01 05:00:00,13.1,0.0,753.5,108.0
2024-07-01 06:00:00,12.8,31.0,2200.0,115.0
2024-07-01 07:00:00,13.4,150.0,3287.0,110.5
2024-07-01 08:00:00,14.7,302.0,4242.5,105.5
2024-07-01 09:00:00,16.3,460.0,4819.5,101.0
2024-07-01 10:00:00,17.4,516.0,4949.0,96.5
2024-07-01 11:00:00,17.3,268.0,4821.5,89.5
2024-07-01 12:00:00,18.2,377.0,4537.0,80.0
2024-07-01 13:00:00,19.0,391.0,4120.5,73.5
2024-07-01 14:00:00,18.8,332.0,3867.0,64.5
2024-07-01 15:00:00,19.3,341.0,3075.0,71.0
2024-07-01 16:00:00,19.4,275.0,2369.0,81.0
2024-07-01 17:00:00,18.8,213.0,1434.0,91.0
2024-07-01 18:00:00,18.4,141.0,739.0,95.0
2024-07-01 19:00:00,18.3,77.0,161.0,92.5
2024-07-01 20:00:00,17.9,46.0,3.0,91.5
2024-07-01 21:00:00,17.6,19.0,0.0,80.0
2024-07-01 22:00:00,17.4,0.0,0.0,62.5
2024-07-01 23:00:00,17.0,0.0,0.0,56.5
2024-07-02 00:00:00,16.8,0.0,0.0,59.0
2024-07-02 01:00:00,16.6,0.0,0.0,55.5
2024-07-02 02:00:00,15.7,0.0,0.0,55.0
2024-07-02 03:00:00,14.8,0.0,0.0,58.0
2024-07-02 04:00:00,13.9,0.0,55.5,70.0
2024-07-02 05:00:00,13.4,0.0,560.5,82.5
2024-07-02 06:00:00,13.2,17.0,1545.5,101.5
2024-07-02 07:00:00,13.4,108.0,2990.5,100.0
2024-07-02 08:00:00,14.2,223.0,4172.0,93.5
2024-07-02 09:00:00,14.8,207.0,4428.5,99.0
2024-07-02 10:00:00,15.6,260.0,4825.0,102.5
2024-07-02 11:00:00,15.6,213.0,5398.0,102.0
2024-07-02 12:00:00,15.6,180.0,5416.5,105.5
2024-07-02 13:00:00,16.1,179.0,6137.0,96.0
2024-07-02 14:00:00,15.8,257.0,5949.0,102.5
2024-07-02 15:00:00,16.2,217.0,5372.0,116.5
2024-07-02 16:00:00,16.8,297.0,4072.0,136.0
2024-07-02 17:00:00,17.2,230.0,2618.0,144.0
2024-07-02 18:00:00,17.7,144.0,1242.0,154.0
2024-07-02 19:00:00,17.5,132.0,316.0,159.5
2024-07-02 20:00:00,17.2,101.0,3.5,155.5
2024-07-02 21:00:00,15.6,43.0,0.0,151.5
2024-07-02 22:00:00,14.0,1.0,0.0,105.0
2024-07-02 23:00:00,12.8,0.0,0.0,91.5
2024-07-03 00:00:00,12.8,0.0,0.0,75.0
2024-07-03 01:00:00,13.0,0.0,0.0,73.0
2024-07-03 02:00:00,13.3,0.0,0.0,74.0
2024-07-03 03:00:00,13.2,0.0,0.0,76.5
2024-07-03 04:00:00,12.7,0.0,26.0,91.0
2024-07-03 05:00:00,12.9,0.0,346.5,126.5
2024-07-03 06:00:00,12.7,5.0,1029.0,137.0
2024-07-03 07:00:00,12.9,37.0,2252.0,127.5
2024-07-03 08:00:00,13.4,96.0,3168.5,120.5
2024-07-03 09:00:00,14.0,122.0,3887.0,113.0
2024-07-03 10:00:00,15.1,203.0,4457.5,99.0
2024-07-03 11:00:00,16.0,279.0,4950.5,72.5
2024-07-03 12:00:00,16.7,254.0,4721.5,59.5
2024-07-03 13:00:00,16.8,189.0,4559.5,58.0
2024-07-03 14:00:00,17.1,214.0,4165.5,61.0
2024-07-03 15:00:00,17.2,124.0,3458.5,76.5
2024-07-03 16:00:00,17.4,103.0,2583.5,92.5
2024-07-03 17:00:00,18.2,94.0,2039.0,104.0
2024-07-03 18:00:00,18.5,124.0,1269.5,104.0
2024-07-03 19:00:00,18.3,80.0,348.5,103.0
2024-07-03 20:00:00,17.8,35.0,7.0,91.0
2024-07-03 21:00:00,17.3,9.0,0.0,79.5
2024-07-03 22:00:00,16.8,1.0,0.0,75.0
2024-07-03 23:00:00,15.8,0.0,0.0,62.0
2024-07-04 00:00:00,15.3,0.0,0.0,53.0
2024-07-04 01:00:00,14.6,0.0,0.0,59.5
2024-07-04 02:00:00,14.2,0.0,0.0,58.5
2024-07-04 03:00:00,13.6,0.0,0.0,59.0
2024-07-04 04:00:00,13.1,0.0,216.5,56.5
2024-07-04 05:00:00,12.4,0.0,1287.5,68.5
2024-07-04 06:00:00,12.4,39.0,2964.0,64.5
2024-07-04 07:00:00,13.1,159.0,4901.5,48.5
2024-07-04 08:00:00,13.7,315.0,6733.5,39.0
2024-07-04 09:00:00,14.7,478.0,8007.0,33.5
2024-07-04 10:00:00,16.2,615.0,9082.0,33.5
2024-07-04 11:00:00,17.4,710.0,9457.0,31.5
2024-07-04 12:00:00,18.4,785.0,9462.5,32.0
2024-07-04 13:00:00,19.7,765.0,9090.0,31.0
2024-07-04 14:00:00,19.1,689.0,8027.5,29.5
2024-07-04 15:00:00,19.0,591.0,6360.0,35.5
2024-07-04 16:00:00,19.6,575.0,4572.0,45.5
2024-07-04 17:00:00,19.0,487.0,2748.5,46.0
2024-07-04 18:00:00,18.2,356.0,1168.5,56.5
2024-07-04 19:00:00,17.7,188.0,273.0,66.5
2024-07-04 20:00:00,16.8,71.0,5.5,76.5
2024-07-04 21:00:00,16.0,17.0,0.0,70.5
2024-07-04 22:00:00,15.5,1.0,0.0,55.0
2024-07-04 23:00:00,14.5,0.0,0.0,54.5
2024-07-05 00:00:00,14.4,0.0,0.0,55.0
2024-07-05 01:00:00,14.1,0.0,0.0,54.0
2024-07-05 02:00:00,14.2,0.0,0.0,52.5
2024-07-05 03:00:00,13.9,0.0,0.0,58.5
2024-07-05 04:00:00,13.6,0.0,77.5,56.5
2024-07-05 05:00:00,13.5,0.0,508.5,57.0
2024-07-05 06:00:00,13.7,5.0,1283.0,53.5
2024-07-05 07:00:00,13.8,13.0,2480.0,56.0
2024-07-05 08:00:00,14.4,36.0,4362.0,56.0
2024-07-05 09:00:00,14.5,28.0,5380.5,52.0
2024-07-05 10:00:00,15.8,69.0,7010.5,52.5
2024-07-05 11:00:00,17.7,243.0,7339.0,60.5
2024-07-05 12:00:00,19.0,315.0,7494.0,72.0
2024-07-05 13:00:00,18.9,319.0,7145.5,77.5
2024-07-05 14:00:00,20.3,634.0,5653.5,86.5
2024-07-05 15:00:00,21.0,617.0,3973.0,100.5
2024-07-05 16:00:00,19.8,240.0,2159.0,118.5
2024-07-05 17:00:00,18.4,141.0,1016.5,122.0
2024-07-05 18:00:00,17.4,73.0,365.5,134.0
2024-07-05 19:00:00,16.7,44.0,89.0,133.5
2024-07-05 20:00:00,16.5,20.0,1.0,140.0
2024-07-05 21:00:00,16.4,4.0,0.0,126.5
2024-07-05 22:00:00,16.4,0.0,0.0,99.0
2024-07-05 23:00:00,16.4,0.0,0.0,79.5
2024-07-06 00:00:00,16.2,0.0,0.0,81.5
2024-07-06 01:00:00,16.2,0.0,0.0,79.5
2024-07-06 02:00:00,15.5,0.0,0.0,74.5
2024-07-06 03:00:00,15.0,0.0,0.0,71.5
2024-07-06 04:00:00,15.2,0.0,55.0,68.0
2024-07-06 05:00:00,15.5,0.0,539.5,67.0
2024-07-06 06:00:00,14.5,17.0,1225.0,66.5
2024-07-06 07:00:00,13.8,110.0,2388.5,60.5
2024-07-06 08:00:00,13.4,110.0,3268.0,56.5
2024-07-06 09:00:00,14.1,276.0,4400.5,54.5
2024-07-06 10:00:00,13.4,445.0,5194.0,53.0
2024-07-06 11:00:00,13.7,398.0,6435.0,49.0
2024-07-06 12:00:00,14.9,578.0,7692.5,38.5
2024-07-06 13:00:00,16.7,716.0,8055.5,37.5
2024-07-06 14:00:00,15.1,487.0,7604.5,36.0
2024-07-06 15:00:00,14.1,392.0,6258.0,36.5
2024-07-06 16:00:00,15.6,468.0,4779.0,38.0
2024-07-06 17:00:00,16.6,515.0,3142.0,41.0
2024-07-06 18:00:00,16.1,391.0,1591.0,45.5
2024-07-06 19:00:00,15.5,259.0,436.0,51.0
2024-07-06 20:00:00,14.8,145.0,6.5,56.5
2024-07-06 21:00:00,13.7,52.0,0.0,63.5
2024-07-06 22:00:00,12.7,1.0,0.0,60.0
2024-07-06 23:00:00,11.8,0.0,0.0,57.5
2024-07-07 00:00:00,10.7,0.0,0.0,57.0
2024-07-07 01:00:00,10.3,0.0,0.0,63.0
2024-07-07 02:00:00,10.4,0.0,0.0,69.5
2024-07-07 03:00:00,10.3,0.0,0.0,69.0
2024-07-07 04:00:00,10.1,0.0,154.0,70.5
2024-07-07 05:00:00,10.1,0.0,887.5,71.0
2024-07-07 06:00:00,10.9,34.0,2042.0,79.0
2024-07-07 07:00:00,12.2,93.0,3431.0,61.5
2024-07-07 08:00:00,13.5,154.0,4797.0,57.0
2024-07-07 09:00:00,15.2,354.0,5886.5,52.5
2024-07-07 10:00:00,14.5,462.0,7408.0,53.5
2024-07-07 11:00:00,15.7,429.0,7745.5,53.0
2024-07-07 12:00:00,17.3,567.0,8034.5,51.5
2024-07-07 13:00:00,17.4,377.0,8418.0,49.0
2024-07-07 14:00:00,15.8,397.0,7186.5,54.0
2024-07-07 15:00:00,16.4,525.0,6186.0,78.0
2024-07-07 16:00:00,14.6,455.0,5070.5,101.0
2024-07-07 17:00:00,16.1,340.0,3192.5,120.5
2024-07-07 18:00:00,17.6,461.0,1620.5,132.0
2024-07-07 19:00:00,15.1,217.0,423.0,145.5
2024-07-07 20:00:00,14.5,107.0,7.0,150.0
2024-07-07 21:00:00,13.6,49.0,0.0,148.5
2024-07-07 22:00:00,12.5,1.0,0.0,128.5
2024-07-07 23:00:00,12.0,0.0,0.0,118.5
2024-07-08 00:00:00,11.6,0.0,0.0,121.0
2024-07-08 01:00:00,11.1,0.0,0.0,123.0
2024-07-08 02:00:00,10.6,0.0,0.0,124.5
2024-07-08 03:00:00,10.1,0.0,0.0,128.0
2024-07-08 04:00:00,9.3,0.0,162.5,136.0
2024-07-08 05:00:00,8.9,0.0,1156.0,157.0
2024-07-08 06:00:00,10.5,34.0,2751.0,169.5
2024-07-08 07:00:00,12.2,145.0,4634.5,169.0
2024-07-08 08:00:00,14.2,296.0,6109.0,169.5
2024-07-08 09:00:00,16.2,452.0,6465.0,170.0
2024-07-08 10:00:00,17.4,503.0,6740.0,167.5
2024-07-08 11:00:00,18.5,602.0,6593.5,166.0
2024-07-08 12:00:00,18.4,420.0,6401.5,160.5
2024-07-08 13:00:00,18.5,366.0,5423.0,165.0
2024-07-08 14:00:00,17.9,337.0,4878.5,175.5
2024-07-08 15:00:00,17.6,216.0,3884.0,190.0
2024-07-08 16:00:00,17.6,263.0,2664.5,199.5
2024-07-08 17:00:00,17.2,174.0,1614.0,206.5
2024-07-08 18:00:00,17.0,141.0,792.5,210.5
2024-07-08 19:00:00,16.3,65.0,163.5,216.5
2024-07-08 20:00:00,15.6,32.0,3.5,228.0
2024-07-08 21:00:00,15.0,7.0,0.0,198.5
2024-07-08 22:00:00,14.7,0.0,0.0,131.5
2024-07-08 23:00:00,14.7,0.0,0.0,94.0
2024-07-09 00:00:00,14.8,0.0,0.0,76.0
2024-07-09 01:00:00,15.0,0.0,0.0,68.0
2024-07-09 02:00:00,15.2,0.0,0.0,67.0
2024-07-09 03:00:00,15.4,0.0,0.0,63.0
2024-07-09 04:00:00,15.2,0.0,36.0,59.0
2024-07-09 05:00:00,15.3,0.0,279.5,61.5
2024-07-09 06:00:00,15.6,18.0,787.5,68.0
2024-07-09 07:00:00,16.4,51.0,1402.0,68.5
2024-07-09 08:00:00,17.2,94.0,2124.0,77.0
2024-07-09 09:00:00,18.1,134.0,2575.0,78.0
2024-07-09 10:00:00,18.4,116.0,2739.0,83.0
2024-07-09 11:00:00,18.5,101.0,2861.5,79.0
2024-07-09 12:00:00,19.2,194.0,3123.0,82.0
2024-07-09 13:00:00,19.6,272.0,3225.5,85.5
2024-07-09 14:00:00,20.0,398.0,3028.5,88.5
2024-07-09 15:00:00,16.8,138.0,2589.5,101.5
2024-07-09 16:00:00,17.4,97.0,1813.5,116.5
2024-07-09 17:00:00,18.3,108.0,1151.5,124.0
2024-07-09 18:00:00,17.9,119.0,615.0,138.5
2024-07-09 19:00:00,17.5,54.0,133.5,147.5
2024-07-09 20:00:00,17.6,81.0,0.5,147.0
2024-07-09 21:00:00,17.0,39.0,0.0,119.0
2024-07-09 22:00:00,17.2,0.0,0.0,76.5
2024-07-09 23:00:00,17.0,0.0,0.0,67.0
2024-07-10 00:00:00,16.7,0.0,0.0,65.0
2024-07-10 01:00:00,16.2,0.0,0.0,63.0
2024-07-10 02:00:00,15.9,0.0,0.0,64.0
2024-07-10 03:00:00,15.5,0.0,0.0,64.0
2024-07-10 04:00:00,15.9,0.0,28.0,61.5
2024-07-10 05:00:00,15.8,0.0,425.5,65.5
2024-07-10 06:00:00,15.5,25.0,1275.5,86.0
2024-07-10 07:00:00,16.2,109.0,2659.0,83.5
2024-07-10 08:00:00,17.0,163.0,3560.0,80.5
2024-07-10 09:00:00,18.1,312.0,4254.0,77.5
2024-07-10 10:00:00,18.9,458.0,5427.0,66.0
2024-07-10 11:00:00,19.4,471.0,6418.5,53.0
2024-07-10 12:00:00,20.0,501.0,6425.0,48.0
2024-07-10 13:00:00,20.5,535.0,6341.0,50.0
2024-07-10 14:00:00,19.5,386.0,6073.0,52.5
2024-07-10 15:00:00,20.5,509.0,4849.0,70.0
2024-07-10 16:00:00,20.6,568.0,3120.0,104.0
2024-07-10 17:00:00,20.0,428.0,1819.5,126.5
2024-07-10 18:00:00,19.9,369.0,835.0,143.5
2024-07-10 19:00:00,19.7,253.0,177.5,152.5
2024-07-10 20:00:00,18.3,110.0,1.5,165.5
2024-07-10 21:00:00,17.0,37.0,0.0,154.0
2024-07-10 22:00:00,15.5,0.0,0.0,119.5
2024-07-10 23:00:00,14.6,0.0,0.0,101.5
2024-07-11 00:00:00,14.2,0.0,0.0,107.5
2024-07-11 01:00:00,13.4,0.0,0.0,109.5
2024-07-11 02:00:00,13.6,0.0,0.0,112.0
2024-07-11 03:00:00,12.8,0.0,0.0,112.5
2024-07-11 04:00:00,12.1,0.0,65.5,117.5
2024-07-11 05:00:00,11.7,0.0,657.5,131.5
2024-07-11 06:00:00,12.2,30.0,1821.0,150.0
2024-07-11 07:00:00,13.6,143.0,3329.5,154.0
2024-07-11 08:00:00,15.0,293.0,4468.0,152.5
2024-07-11 09:00:00,16.7,452.0,5095.5,150.5
2024-07-11 10:00:00,18.1,602.0,5714.5,151.0
2024-07-11 11:00:00,19.4,708.0,6020.0,143.5
2024-07-11 12:00:00,20.2,728.0,5921.0,140.5
2024-07-11 13:00:00,20.8,674.0,5524.0,140.0
2024-07-11 14:00:00,21.3,689.0,4722.5,142.0
2024-07-11 15:00:00,21.4,514.0,3976.5,147.5
2024-07-11 16:00:00,21.4,427.0,2953.0,169.5
2024-07-11 17:00:00,21.4,435.0,1800.0,186.0
2024-07-11 18:00:00,20.9,329.0,811.5,196.0
2024-07-11 19:00:00,20.5,154.0,221.0,205.0
2024-07-11 20:00:00,17.7,111.0,2.5,206.5
2024-07-11 21:00:00,16.8,23.0,0.0,191.0
2024-07-11 22:00:00,16.3,0.0,0.0,144.0
2024-07-11 23:00:00,15.3,0.0,0.0,121.5
2024-07-12 00:00:00,14.4,0.0,0.0,111.0
2024-07-12 01:00:00,14.0,0.0,0.0,108.5
2024-07-12 02:00:00,14.0,0.0,0.0,107.5
2024-07-12 03:00:00,13.9,0.0,0.0,106.5
2024-07-12 04:00:00,13.7,0.0,38.5,114.0
2024-07-12 05:00:00,13.4,0.0,469.5,126.5
2024-07-12 06:00:00,13.3,10.0,1369.5,146.5
2024-07-12 07:00:00,13.5,35.0,2582.5,139.5
2024-07-12 08:00:00,13.6,58.0,3782.5,128.5
2024-07-12 09:00:00,13.8,104.0,4774.5,122.0
2024-07-12 10:00:00,14.6,162.0,5809.5,109.5
2024-07-12 11:00:00,15.2,152.0,6474.0,112.0
2024-07-12 12:00:00,16.1,250.0,5601.5,110.0
2024-07-12 13:00:00,16.8,378.0,4856.0,107.5
2024-07-12 14:00:00,16.9,441.0,4175.0,109.5
2024-07-12 15:00:00,17.1,314.0,3369.0,121.5
2024-07-12 16:00:00,17.7,371.0,2676.5,130.0
2024-07-12 17:00:00,17.5,223.0,1628.0,134.5
2024-07-12 18:00:00,17.4,276.0,723.5,135.5
2024-07-12 19:00:00,16.6,154.0,160.0,136.0
2024-07-12 20:00:00,15.4,100.0,0.5,137.5
2024-07-12 21:00:00,14.1,27.0,0.0,134.0
2024-07-12 22:00:00,13.8,0.0,0.0,86.0
2024-07-12 23:00:00,13.2,0.0,0.0,81.0
2024-07-13 00:00:00,13.0,0.0,0.0,73.5
2024-07-13 01:00:00,12.3,0.0,0.0,70.0
2024-07-13 02:00:00,12.5,0.0,0.0,68.0
2024-07-13 03:00:00,11.7,0.0,0.0,67.5
2024-07-13 04:00:00,11.5,0.0,48.5,72.0
2024-07-13 05:00:00,11.0,0.0,596.5,78.5
2024-07-13 06:00:00,11.9,20.0,1604.0,71.5
2024-07-13 07:00:00,12.9,78.0,2927.5,76.5
2024-07-13 08:00:00,13.7,114.0,3878.0,88.5
2024-07-13 09:00:00,14.8,227.0,4535.0,89.0
2024-07-13 10:00:00,15.5,275.0,5236.0,86.5
2024-07-13 11:00:00,16.3,387.0,5980.5,84.0
